id, peer id, current auc, best auc, best beta19,4,0.5180929749464235,0.6757160322517671,0.88
13,16,0.6747927530609442,0.6808045332439179,0.36
16,13,0.6395463648900047,0.6965964836469805,0.56
11,3,0.6152010488994474,0.7094784834375358,0.24
10,8,0.48746069091659205,0.7178688300353004,0.92
12,0,0.6476210138168611,0.7336794985686637,0.88
17,18,0.7453580615682541,0.7453580615682541,1.0
18,17,0.6850463057662031,0.6850463057662031,1.0
14,9,0.5497203821408571,0.7090050724395364,0.84
15,1,0.5803120162725695,0.6186788164260674,0.84
11,16,0.547815774780133,0.729581824513238,0.0
16,11,0.6111975720676337,0.7330556950444373,0.44
18,1,0.7211236023962403,0.7457983431789864,0.92
10,9,0.5392931278212496,0.6716034457767155,0.4
14,19,0.48341216959380234,0.7604133834964963,0.56
19,14,0.5708074464045497,0.7594997158350781,0.52
13,8,0.5507467280688771,0.6557506847407779,0.4
12,15,0.5165997262110299,0.7710796141467734,0.8
15,12,0.6657591590081062,0.7370554308691761,0.36
17,0,0.5881304751822103,0.767779485004693,0.88
11,7,0.5149843202976447,0.6872352083533958,0.72
10,19,0.5909131075675242,0.7141609917419325,0.68
19,10,0.5501932865196179,0.6845458834703962,0.32
14,4,0.5438054461322049,0.7024799440161068,0.88
12,9,0.6103235716526731,0.7870765874356368,0.92
16,18,0.5739188874347277,0.7561273190681546,0.04
18,16,0.6451133777380755,0.7184113802669753,0.4
13,2,0.5476250905719449,0.6414230308491768,0.88
17,1,0.6625087853531274,0.8038355096990248,0.76
15,0,0.6141366102054869,0.6901111674737691,0.4
11,5,0.6651908235803385,0.7713220931146199,0.88
16,7,0.7061889799159815,0.7442372539989189,0.84
14,1,0.5782091174626126,0.7123441093988476,0.36
10,18,0.6006136086286327,0.7510935635336106,0.04
18,10,0.5891134627906949,0.6504861510924245,0.96
13,6,0.5095306009961409,0.708608783535599,0.4
12,2,0.7233070749138245,0.7437559266365394,0.44
19,0,0.5637447670892834,0.6385814693143658,0.84
15,17,0.5822320462891715,0.7682382599287447,0.6
17,15,0.643473793898163,0.7105358763397323,0.64
12,5,0.6537549855664294,0.7448261470976438,0.56
17,1,0.6173549192719279,0.7246834818036135,0.96
13,3,0.5034088363824867,0.643225968921083,0.32
15,18,0.5089962139380212,0.7015486502126409,0.44
18,15,0.7376401011621387,0.7438456232820103,0.8
19,8,0.5731880938823549,0.6981578476542298,0.32
14,6,0.6059138082329764,0.7333870699521015,0.24
16,7,0.6984477691741648,0.7943008324013283,0.92
10,2,0.6134412172656337,0.686458667859448,0.88
11,0,0.6899124323416747,0.7798584842887182,0.72
13,5,0.5316313754300394,0.6913922985025076,0.4
18,6,0.6504118309544276,0.6871285176095869,0.92
10,14,0.5193610174052304,0.6541597252759338,0.32
14,10,0.5876405592859777,0.7339959384288207,0.8
15,17,0.47193673418682475,0.7620431254088809,0.16
17,15,0.67461391948865,0.7264625309736636,0.84
12,16,0.6257957163743331,0.7938425315929194,0.4
16,12,0.7708867092103289,0.7934755404900742,0.64
11,19,0.6513922496617168,0.7142388484836182,0.64
19,11,0.47925878551020473,0.7443894228181491,0.52
10,12,0.4777081844317568,0.7811890548789246,0.48
12,10,0.6665071377435268,0.731886937184697,0.76
17,8,0.6332085168225644,0.7616774582153896,0.68
18,4,0.6020113010246609,0.7426924542515518,0.96
14,19,0.741372796503794,0.741372796503794,1.0
19,14,0.5477674386402113,0.6802463137976766,0.08
13,3,0.5608739301242027,0.6773914346357267,0.08
15,16,0.6435956348875109,0.7744446728775841,0.04
16,15,0.5997542744741262,0.7384452334073044,0.0
11,9,0.6374756253806794,0.7342478300765086,0.56
14,8,0.6564238198654457,0.7168571775892549,0.48
15,17,0.687418811828036,0.7990500869446812,0.44
17,15,0.6282246689704457,0.8064617525696646,0.28
12,16,0.7386682509892042,0.7753329303028659,0.04
16,12,0.650975039035956,0.801887783312338,0.44
13,7,0.5824308958132228,0.6405029850766285,0.0
10,19,0.542310626636344,0.684919496895007,0.76
19,10,0.6196952856247006,0.7501585858261084,0.16
11,4,0.6475254959616479,0.7322427986304144,0.4
18,0,0.7334254216063668,0.7823120900392079,0.6
14,4,0.5412852382014288,0.7574322599155972,0.88
17,5,0.6342942521614143,0.6858928076321743,0.84
18,8,0.6091902217672649,0.7632113531405101,0.68
12,1,0.671838697245118,0.8154968325543788,0.92
10,2,0.5689121341593167,0.6955836015440899,0.08
16,19,0.6055381109477377,0.7072303444578649,0.72
19,16,0.5640966949382993,0.7728276876096452,0.32
13,15,0.566201319696934,0.7694462002412339,0.16
15,13,0.6254211340658328,0.7366955169924546,0.68
11,3,0.6073314743180086,0.7031000697561198,0.44
10,1,0.5935006941476749,0.6684431387354672,0.92
15,18,0.6960313370892125,0.7743835366869349,0.08
18,15,0.7545307616247922,0.7545307616247922,1.0
12,7,0.7384379256224525,0.7721241080166401,0.56
11,19,0.46453963822595873,0.7381287738206261,0.16
19,11,0.6997214187969244,0.7389545301357807,0.72
13,2,0.43271858736708235,0.7155485534341526,0.36
17,3,0.6183900500433065,0.8020390435266268,0.96
14,16,0.6682987887015922,0.796841111901699,0.52
16,14,0.6513558748675748,0.7943206256535713,0.88
10,0,0.623697659221795,0.6898326077599675,0.64
16,6,0.6080747802253823,0.7508797859438955,0.72
18,9,0.6581571393847658,0.7338324516130779,0.64
15,1,0.6724156375255564,0.7378610211755366,0.52
12,19,0.618814235078746,0.7480290696009627,0.64
19,12,0.6569859061668213,0.8044399050941203,0.32
17,4,0.679135681102644,0.7763005566383071,0.92
11,14,0.5364449989219702,0.8035165312486136,0.76
14,11,0.6044814811988865,0.8175088760220284,0.72
13,5,0.6483157778005555,0.6483157778005555,1.0
16,4,0.7037895665135309,0.7065322255363189,0.56
11,8,0.6872836943934588,0.7649394123167103,0.44
12,1,0.5560944363466456,0.7164844838239894,0.92
14,19,0.5812648643533229,0.7061185034639624,0.88
19,14,0.5862625524921874,0.7428137880124146,0.12
15,6,0.5845020257582202,0.6817260653098856,0.28
10,13,0.5885024612334427,0.6848473668435628,0.32
13,10,0.6121251627094626,0.678742242108235,0.64
17,5,0.7411800322927722,0.7873106706557833,0.96
18,7,0.6745447631619145,0.7075004625696119,0.88
12,7,0.5611719060550292,0.7246956435693372,0.36
18,6,0.6330710678304721,0.7006423221037361,0.96
11,17,0.6221419444162768,0.8325373116915623,0.2
17,11,0.6921944186340367,0.8322822420632473,0.84
13,15,0.6681099044762129,0.7304693697769824,0.64
15,13,0.6367061818996039,0.752977961669229,0.0
14,8,0.6522061853956659,0.7855920382813896,0.92
10,4,0.6853064706141793,0.7042180228605192,0.76
16,19,0.5456998575929111,0.7271344865753984,0.8
19,16,0.6203807182249292,0.7353452474075847,0.52
12,3,0.6433301203935591,0.7439008890695501,0.76
11,13,0.6762599638138322,0.7816708286565806,0.8
13,11,0.6363678985094684,0.7854344445279268,0.12
15,1,0.6720388973037507,0.7463137276303338,0.8
14,2,0.5544684094083445,0.7675420118901715,0.96
17,19,0.7754482620432737,0.7754482620432737,1.0
19,17,0.6280185439650656,0.8320712455766028,0.04
10,4,0.5075895185487781,0.7340835280340876,0.88
16,18,0.5658884492526006,0.7263620124800543,0.08
18,16,0.5514371146176519,0.7128582910237434,0.72
17,3,0.6336829219329886,0.742235654895219,0.68
15,0,0.6144019431159357,0.7718627515405105,0.72
12,13,0.5829505947001923,0.804251693228565,0.04
13,12,0.7315836012104853,0.7794671516928897,0.2
10,9,0.48314809307325224,0.7914788539723671,0.88
14,18,0.7409006924569539,0.8058944284802528,0.92
18,14,0.6269343712785997,0.8037899967939959,0.52
11,8,0.7422664534244132,0.822452614707613,0.96
16,19,0.7045508799331047,0.8509566041428693,0.04
19,16,0.74599892709544,0.8146581382218292,0.4
19,5,0.745359688183566,0.8266502192300822,0.64
17,18,0.799516943532147,0.8287678889652271,0.8
18,17,0.6786732086336682,0.8231195722926629,0.04
16,4,0.8093128540623539,0.8398734931377554,0.8
14,15,0.7500718597489768,0.8269351191221768,0.92
15,14,0.6247708302525161,0.795168314688455,0.36
11,9,0.7398782073854253,0.8019663534006798,0.96
10,12,0.6800863127290049,0.8407656376576057,0.12
12,10,0.8001880764955065,0.8001880764955065,1.0
13,1,0.70070919819561,0.750633426785617,0.76
17,8,0.5839873471668773,0.7906158930060935,0.48
19,1,0.6492047965482491,0.7970399387917387,0.8
18,6,0.7165289663913621,0.7674764479134715,0.76
16,9,0.7708049703809753,0.7829565531139954,0.76
13,0,0.6901508529524771,0.772061741595985,0.96
