2,0.2814717856872161,0.3250092006532025,0.3250092006532025,0.3250092006532025,0.3250092006532025,0.3250092006532025,0.28609869481662664,0.3250092006532025,0.3250092006532025,0.3250092006532025,0.024048881491822605,-0.6839803155884695,-0.4131370481564186,-0.596866151187916,0.024048881491822605,-0.3456193649536751,0.024048881491822605,0.024048881491822605,0.024048881491822605,0.024048881491822605,-0.0782608695652174,0.11739130434782608,0.11739130434782608,0.11739130434782608,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,0.01,0.52
1,0.2839645106119528,0.2839645106119528,-0.38801001168104077,-0.25657602992858763,-0.3323876906459089,0.2839645106119528,0.2839645106119528,0.2839645106119528,-0.29892318992280653,0.2839645106119528,0.28557566112414356,0.28557566112414356,-0.4783500683188272,0.28557566112414356,-0.58859652430632,0.28557566112414356,0.28557566112414356,0.28557566112414356,-0.2486015540657298,-0.12183174628326376,0.0,0.0,0.0,-0.19565217391304346,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.01,0.68
3,0.28557566112414356,0.28557566112414356,-0.4783500683188272,0.28557566112414356,-0.58859652430632,0.28557566112414356,0.28557566112414356,0.28557566112414356,-0.2486015540657298,-0.12183174628326376,0.2839645106119528,0.2839645106119528,-0.38801001168104077,-0.25657602992858763,-0.3323876906459089,0.2839645106119528,0.2839645106119528,0.2839645106119528,-0.29892318992280653,0.2839645106119528,0.0,0.0,0.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,-0.19565217391304346,0.01,0.8
2,0.2614086266105507,0.2614086266105507,-0.5337133246089616,-0.4506332582062032,0.0025850971987859683,0.2614086266105507,0.2614086266105507,0.2614086266105507,0.15711414808294333,0.2614086266105507,0.33050706813460207,0.054191278660917885,-0.30627809415287854,0.08151108419885905,0.33050706813460207,0.23328484591237986,0.33050706813460207,0.33050706813460207,0.33050706813460207,0.33050706813460207,0.0,0.19565217391304346,0.0,0.0,-0.19565217391304346,0.19565217391304346,0.0,0.0,-0.19565217391304346,0.0,0.01,0.84
3,0.33050706813460207,0.054191278660917885,-0.30627809415287854,0.08151108419885905,0.33050706813460207,0.23328484591237986,0.33050706813460207,0.33050706813460207,0.33050706813460207,0.33050706813460207,0.2614086266105507,0.2614086266105507,-0.5337133246089616,-0.4506332582062032,0.0025850971987859683,0.2614086266105507,0.2614086266105507,0.2614086266105507,0.15711414808294333,0.2614086266105507,0.0,-0.19565217391304346,0.0,0.0,0.19565217391304346,-0.19565217391304346,0.0,0.0,0.19565217391304346,0.0,0.01,0.4
1,0.26184336820717335,0.30434336820717334,0.30434336820717334,0.30434336820717334,0.30434336820717334,0.30434336820717334,0.23497920635746236,0.23537785096579403,0.2900064506444493,0.30434336820717334,0.024048881491822605,0.024048881491822605,-0.298867785174844,0.024048881491822605,-0.7207209929851648,0.024048881491822605,0.024048881491822605,0.024048881491822605,-0.4671791886836161,-0.5026177851748441,-0.0782608695652174,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,0.11739130434782608,0.11739130434782608,0.01,0.76
1,0.33446892363397385,0.33446892363397385,-0.5219542501695527,-0.29711002373444706,-0.29239674800781723,0.33446892363397385,0.33446892363397385,0.33446892363397385,-0.3551862487798192,0.33446892363397385,0.329009710183953,0.329009710183953,-0.4485531524852927,0.329009710183953,-0.566095184920942,0.329009710183953,0.329009710183953,0.329009710183953,-0.3210680503137142,-0.04746087805134114,0.0,0.0,0.0,-0.19565217391304346,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.01,0.48
3,0.329009710183953,0.329009710183953,-0.4485531524852927,0.329009710183953,-0.566095184920942,0.329009710183953,0.329009710183953,0.329009710183953,-0.3210680503137142,-0.04746087805134114,0.33446892363397385,0.33446892363397385,-0.5219542501695527,-0.29711002373444706,-0.29239674800781723,0.33446892363397385,0.33446892363397385,0.33446892363397385,-0.3551862487798192,0.33446892363397385,0.0,0.0,0.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,-0.19565217391304346,0.01,0.72
2,0.29226211681853254,0.33579953178451893,0.33579953178451893,0.33579953178451893,0.33579953178451893,0.33579953178451893,0.2968890259479431,0.33579953178451893,0.33579953178451893,0.33579953178451893,0.024048881491822605,-0.7519511185081773,-0.5574207670704777,-0.5340906533918983,0.024048881491822605,-0.31266511445138223,0.024048881491822605,0.024048881491822605,0.024048881491822605,0.024048881491822605,-0.0782608695652174,0.11739130434782608,0.11739130434782608,0.11739130434782608,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,0.01,0.92
2,0.3000392000783993,0.3435766150443857,0.3435766150443857,0.3435766150443857,0.3435766150443857,0.3435766150443857,0.3046661092078098,0.3435766150443857,0.3435766150443857,0.3435766150443857,0.024048881491822605,-0.8050109475680065,-0.4330939756510345,-0.6126293192002188,0.024048881491822605,-0.3260605276985494,0.024048881491822605,0.024048881491822605,0.024048881491822605,0.024048881491822605,-0.0782608695652174,0.11739130434782608,0.11739130434782608,0.11739130434782608,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,0.01,0.88
1,0.3019190904237071,0.3019190904237071,-0.5494322609276442,0.04875453346168179,-0.41364441583747347,0.3019190904237071,0.3019190904237071,0.3019190904237071,-0.26228324420664306,0.3019190904237071,0.33688324992759816,0.33688324992759816,-0.49248182943748126,0.33688324992759816,-0.3176622046178564,0.33688324992759816,0.33688324992759816,0.33688324992759816,-0.28269941459888653,0.143334862830824,0.0,0.0,0.0,-0.19565217391304346,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.01,0.64
3,0.33688324992759816,0.33688324992759816,-0.49248182943748126,0.33688324992759816,-0.3176622046178564,0.33688324992759816,0.33688324992759816,0.33688324992759816,-0.28269941459888653,0.143334862830824,0.3019190904237071,0.3019190904237071,-0.5494322609276442,0.04875453346168179,-0.41364441583747347,0.3019190904237071,0.3019190904237071,0.3019190904237071,-0.26228324420664306,0.3019190904237071,0.0,0.0,0.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,-0.19565217391304346,0.01,0.8
2,0.311820016245126,0.3553574312111124,0.3553574312111124,0.3553574312111124,0.3553574312111124,0.3553574312111124,0.31644692537453656,0.3553574312111124,0.3553574312111124,0.3553574312111124,0.024048881491822605,-0.8268283114906336,-0.4113252681680414,-0.6995283542805351,0.024048881491822605,-0.34708513912673405,0.024048881491822605,0.024048881491822605,0.024048881491822605,0.024048881491822605,-0.0782608695652174,0.11739130434782608,0.11739130434782608,0.11739130434782608,-0.0782608695652174,0.11739130434782608,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,-0.0782608695652174,0.01,1.0
