4,0.4568829100908223,0.03293064184930197,0.46092958558296643,0.009999999999999998,0.46092958558296643,0.03293064184930197,0.0,0.0,0.0,0.01,0.76
2,0.5152362417206263,0.5445192964198865,0.4859943825265109,0.5693568208238646,0.4859943825265109,0.5445192964198865,0.0,0.0,0.0,0.01,0.04
6,0.5693568208238646,0.4859943825265109,0.5445192964198865,0.5152362417206263,0.5445192964198865,0.4859943825265109,0.0,0.0,0.0,0.01,0.96
3,0.4906282098122284,0.03387455572833359,0.46872918013941556,0.009999999999999998,0.46872918013941556,0.03387455572833359,0.0,0.0,0.0,0.01,0.76
8,0.4836417069409381,0.04189891518875567,0.4742137725933252,0.009999999999999998,0.4742137725933252,0.04189891518875567,0.0,0.0,0.0,0.01,0.8
0,0.5862302457710235,0.03379225320134411,0.5513058993959409,0.009999999999999998,0.5513058993959409,0.03379225320134411,0.0,0.0,0.0,0.01,1.0
5,0.5655201671192468,0.31196361831203906,0.5439398545596953,0.3147062686803032,0.5439398545596953,0.31196361831203906,0.0,0.0,0.0,0.01,1.0
7,0.3147062686803032,0.5439398545596953,0.31196361831203906,0.5655201671192468,0.31196361831203906,0.5439398545596953,0.0,0.0,0.0,0.01,0.0
9,0.5317337811749249,0.020004813091609182,0.5248785389034357,0.009999999999999998,0.5248785389034357,0.020004813091609182,0.0,0.0,0.0,0.01,1.0
1,0.5209677567897282,0.03406229860365199,0.48472323466478945,0.009999999999999998,0.48472323466478945,0.03406229860365199,0.0,0.0,0.0,0.01,1.0
4,0.6666919350784968,0.678117375345314,0.622361175818239,0.6890654529297185,0.5685506457398148,0.5560661230008891,0.0,0.0,0.0,0.01,0.0
7,0.6890654529297185,0.622361175818239,0.678117375345314,0.6666919350784968,0.5560661230008891,0.5685506457398148,0.0,0.0,0.0,0.01,1.0
2,0.6123503194069722,0.6604681776056165,0.6191366722625029,0.6796490178787735,0.6191366722625029,0.6604681776056165,0.0,0.0,0.0,0.01,0.4
6,0.6796490178787735,0.6191366722625029,0.6604681776056165,0.6123503194069722,0.6604681776056165,0.6191366722625029,0.0,0.0,0.0,0.01,0.6
3,0.7279928227464247,0.7397622385394405,0.7093798665579722,0.7771974418396281,0.6291629710851201,0.6744881105461922,0.0,0.0,0.0,0.01,0.12
5,0.7771974418396281,0.7093798665579722,0.7397622385394405,0.7279928227464247,0.6744881105461922,0.6291629710851201,0.0,0.0,0.0,0.01,0.88
1,0.8022957220206044,0.02635133272692191,0.7552218778916733,0.009999999999999998,0.6650556634827118,0.02648564645293979,0.0,0.0,0.0,0.01,1.0
9,0.7390273123706986,0.04515874438387655,0.7192432445406373,0.009999999999999998,0.6544550093282369,0.044072134652169595,0.0,0.0,0.0,0.01,1.0
8,0.6933582723393765,0.02014260249554367,0.6660285741101883,0.009999999999999998,0.6020903069379007,0.019438827913312466,0.0,0.0,0.0,0.01,0.92
0,0.7727067282629196,0.02367077063383493,0.7328113707445855,0.009999999999999998,0.672309546961704,0.02311111624778277,0.0,0.0,0.0,0.01,0.88
7,0.737525174518985,0.03939813237602693,0.7254490275425296,0.009999999999999998,0.6528563541675407,0.038949082416207294,0.0,0.0,0.0,0.01,1.0
5,0.7650714670939034,0.7638038973804662,0.7244949759190049,0.7776995065492246,0.7030634621877994,0.694498072905081,0.0,0.0,0.0,0.01,0.0
8,0.7776995065492246,0.7244949759190049,0.7638038973804662,0.7650714670939034,0.694498072905081,0.7030634621877994,0.0,0.0,0.0,0.01,1.0
4,0.7206021419626422,0.021886024102090583,0.7082041249404358,0.009999999999999998,0.6483526338544554,0.021081392035529854,0.0,0.0,0.0,0.01,0.92
9,0.7838686066213537,0.037738183918343556,0.7322040350094394,0.009999999999999998,0.6988830240032096,0.037561344419600164,0.0,0.0,0.0,0.01,1.0
2,0.772640942917987,0.020200964561364436,0.7591556558176258,0.009999999999999998,0.7124826612992515,0.01987433456934216,0.0,0.0,0.0,0.01,0.88
3,0.6271002877619556,0.7601007288565916,0.6252036221945427,0.7844333935711605,0.6269004860047903,0.7268898784395998,0.0,0.0,0.0,0.01,0.0
6,0.7844333935711605,0.6252036221945427,0.7601007288565916,0.6271002877619556,0.7268898784395998,0.6269004860047903,0.0,0.0,0.0,0.01,1.0
1,0.806041200406652,0.020332988267770875,0.7388289852216723,0.009999999999999998,0.7072118473335465,0.021523614544918832,0.0,0.0,0.0,0.01,1.0
0,0.8068498529326478,0.030317240202895918,0.7629539408290757,0.009999999999999998,0.7241063434573453,0.030495648996749718,0.0,0.0,0.0,0.01,0.76
5,0.7610520021291953,0.03292273006763681,0.7524487095177221,0.009999999999999998,0.7294022607637582,0.03573502783030304,0.0,0.0,0.0,0.01,0.76
7,0.8216556621352433,0.020855541442908722,0.7717733353080252,0.009999999999999998,0.7162787441091323,0.021978965253998912,0.0,0.0,0.0,0.01,1.0
1,0.8600333578576622,0.02150443309627495,0.8018849100728465,0.009999999999999998,0.7577041474611732,0.021307013934593905,0.0,0.0,0.0,0.01,1.0
3,0.806471470868989,0.8027859916472602,0.7729136603405727,0.8393459425560067,0.7047741789838743,0.7522516295675765,0.0,0.0,0.0,0.01,0.84
8,0.8393459425560067,0.7729136603405727,0.8027859916472602,0.806471470868989,0.7522516295675765,0.7047741789838743,0.0,0.0,0.0,0.01,0.16000000000000003
6,0.8751563043802101,0.01813186813186813,0.8187393820417492,0.009999999999999998,0.7793753090693997,0.018945019136022676,0.0,0.0,0.0,0.01,0.92
2,0.8289683269554537,0.04762175788894059,0.7731551390787921,0.009999999999999998,0.747152648601846,0.04292689826991506,0.0,0.0,0.0,0.01,1.0
4,0.760564225455254,0.7785407799143215,0.7497819737581062,0.809543160967413,0.7024482818030692,0.7413671604891359,0.0,0.0,0.0,0.01,0.08
9,0.809543160967413,0.7497819737581062,0.7785407799143215,0.760564225455254,0.7413671604891359,0.7024482818030692,0.0,0.0,0.0,0.01,0.92
0,0.8261256607722716,0.029444371298969586,0.7722594130928454,0.009999999999999998,0.7497879805962786,0.028873243814977835,0.0,0.0,0.0,0.01,1.0
5,0.7807645782084076,0.032234899198633996,0.726403350543779,0.009999999999999998,0.7278544361340915,0.03740844713635063,0.0,0.0,0.0,0.01,1.0
1,0.8827444424601169,0.020332988267770875,0.8270600056692959,0.009999999999999998,0.8016002356199866,0.02164037397946552,0.0,0.0,0.0,0.01,1.0
3,0.7923860617933451,0.019832887700534756,0.7821898124054603,0.009999999999999998,0.7447306349434025,0.019403273878996652,0.0,0.0,0.0,0.01,1.0
8,0.796079414427563,0.02956875220916596,0.7931910813591325,0.009999999999999998,0.773381669201928,0.029232215889397516,0.0,0.0,0.0,0.01,1.0
6,0.8679663815427592,0.01811460258780037,0.8084120209897403,0.009999999999999998,0.7948615554269146,0.019659317755603693,0.0,0.0,0.0,0.01,1.0
7,0.8326154430938193,0.020855541442908722,0.7911024232803485,0.009999999999999998,0.7490275326807982,0.02158820914579363,0.0,0.0,0.0,0.01,0.6
4,0.7999418459352,0.8242932308497858,0.8366290305422808,0.8486921357520731,0.7793275185068557,0.786124907026915,0.0,0.0,0.0,0.01,0.44
9,0.8486921357520731,0.8366290305422808,0.8242932308497858,0.7999418459352,0.786124907026915,0.7793275185068557,0.0,0.0,0.0,0.01,0.56
2,0.8531042386222023,0.04750527616980223,0.8372709186650991,0.009999999999999998,0.7952157259689143,0.04461187353474889,0.0,0.0,0.0,0.01,0.96
0,0.8478437681602363,0.037760508038788436,0.800657419648692,0.009999999999999998,0.7760431749459114,0.03678043697016647,0.0,0.0,0.0,0.01,1.0
5,0.8310232815351609,0.019834328447707238,0.7490386874490602,0.009999999999999998,0.7386146907702662,0.019622222231357584,0.0,0.0,0.0,0.01,1.0
4,0.8564590601093744,0.7679373732740967,0.8177220272141769,0.8004430604567346,0.8084323668844313,0.7631206499196007,0.0,0.0,0.0,0.01,0.92
