id, peer id, current auc, best auc, best beta4,19,0.24377407180403257,0.24377407180403257,1.0
19,4,0.21680279471549802,0.2555988675874458,0.8
2,6,0.2090017591768753,0.21554638194971062,0.32
6,2,0.21947363542110682,0.243782162399716,0.84
13,16,0.21701982756463045,0.2263631883619189,0.92
16,13,0.15666094227457006,0.23728107897368841,0.28
3,11,0.264173122244162,0.264173122244162,1.0
11,3,0.13097330225979273,0.1951894451792499,0.84
8,10,0.176959790433908,0.2698320486049726,0.92
10,8,0.21917684975045432,0.26788956148428544,0.04
0,12,0.2168408511372614,0.22171746981831636,0.92
12,0,0.2350344360614495,0.24739535385232264,0.92
5,7,0.22129530928822652,0.22129530928822652,1.0
7,5,0.22967014745926834,0.24364289428177083,0.76
17,18,0.21998935200560582,0.24866437944875522,0.76
18,17,0.21687417603932935,0.2530886534386919,0.28
9,14,0.14955378117610327,0.24811712870969393,0.72
14,9,0.2348078338963314,0.26925258869104385,0.76
1,15,0.22029290281262598,0.23885939119520141,0.92
15,1,0.20998379821170415,0.23118203890287167,0.76
11,16,0.15772806627246955,0.22805272355562756,0.76
16,11,0.2154659193010154,0.2519011748759669,0.56
4,7,0.18513150007505763,0.2374503380476174,0.6
7,4,0.21503023920178282,0.23217606353194067,0.96
2,6,0.18911708365460567,0.2278879150898454,0.76
6,2,0.21106931063949155,0.24383990057172883,0.84
3,5,0.22216727152311497,0.24713925249912544,0.44
5,3,0.18046030467173818,0.22380708452963666,0.84
1,18,0.1805430162882335,0.24956202174498693,0.8
18,1,0.23195548798596954,0.24884547036179755,0.52
9,10,0.27005640532620834,0.27005640532620834,1.0
10,9,0.24718894459153717,0.2561769662987666,0.52
14,19,0.23372284819801648,0.2651550130297663,0.76
19,14,0.26016357081514135,0.2699074586076742,0.76
8,13,0.18592698441308084,0.2619624743665387,0.8
13,8,0.20904771668548058,0.23320494863381863,0.44
12,15,0.2624721777667588,0.2624721777667588,1.0
15,12,0.18311832082125185,0.22641357847026172,0.0
0,17,0.20760896249069805,0.2132423306314723,0.84
17,0,0.23478042321420153,0.26335307143679365,0.88
7,11,0.2230142833596768,0.23332820423837833,0.76
11,7,0.2313943338700486,0.2333102148529981,0.76
10,19,0.20868368841136758,0.2662058344661643,0.68
19,10,0.24820726243891666,0.26046123863208825,0.84
5,8,0.19297362487714761,0.23149073149146343,0.72
8,5,0.256015978177054,0.26877709808915473,0.8
4,14,0.23347142956563277,0.25101355764303757,0.6
