0,0.158470167,0.158470167,-0.381252406,0.158470167,-0.440003116,0.158470167,0.158470167,0.158470167,0.158470167,0.158470167,0.126746877,0.126746877,-0.402285381,0.126746877,-0.544454937,0.126746877,0.126746877,0.126746877,-0.318421418,0.126746877,0,0,0,-0.206896552,0,0,0,0,0,0.206896552,0.01,1
2,0.126746877,0.126746877,-0.402285381,0.126746877,-0.544454937,0.126746877,0.126746877,0.126746877,-0.318421418,0.126746877,0.158470167,0.158470167,-0.381252406,0.158470167,-0.440003116,0.158470167,0.158470167,0.158470167,0.158470167,0.158470167,0,0,0,0.206896552,0,0,0,0,0,-0.206896552,0.01,0
1,0.294210755,0.294210755,-0.255122578,0.294210755,0.294210755,0.294210755,0.203544088,0.294210755,0.294210755,0.235155637,0.199105215,-0.723971708,-0.413749792,-0.493202477,0.199105215,0.127033143,0.199105215,0.199105215,0.199105215,0.199105215,0,0,0,0.206896552,0,0.206896552,-0.206896552,0,0,-0.206896552,0.01,1
3,0.199105215,-0.723971708,-0.413749792,-0.493202477,0.199105215,0.127033143,0.199105215,0.199105215,0.199105215,0.199105215,0.294210755,0.294210755,-0.255122578,0.294210755,0.294210755,0.294210755,0.203544088,0.294210755,0.294210755,0.235155637,0,0,0,-0.206896552,0,-0.206896552,0.206896552,0,0,0.206896552,0.01,0
2,0.197070329,-0.143355203,-0.190364226,0.197070329,0.197070329,0.197070329,0.197070329,0.197070329,0.197070329,0.091807171,0.136468118,0.136468118,-0.662639025,0.136468118,0.066795987,0.136468118,0.136468118,0.136468118,0.068145137,0.136468118,0,-0.206896552,0,0.206896552,0.206896552,0,-0.206896552,0,0.206896552,-0.206896552,0.01,1
3,0.136468118,0.136468118,-0.662639025,0.136468118,0.066795987,0.136468118,0.136468118,0.136468118,0.068145137,0.136468118,0.197070329,-0.143355203,-0.190364226,0.197070329,0.197070329,0.197070329,0.197070329,0.197070329,0.197070329,0.091807171,0,0.206896552,0,-0.206896552,-0.206896552,0,0.206896552,0,-0.206896552,0.206896552,0.01,0
0,0.207148456,-0.611033363,-0.530819459,-0.226184878,0.207148456,0.161321942,0.207148456,0.207148456,0.207148456,0.207148456,0.323818953,0.323818953,-0.440331991,0.323818953,-0.176181047,0.323818953,0.323818953,0.323818953,0.279663109,0.323818953,0,-0.206896552,0,-0.206896552,0.206896552,-0.206896552,0,0,0.206896552,0.206896552,0.01,0
1,0.323818953,0.323818953,-0.440331991,0.323818953,-0.176181047,0.323818953,0.323818953,0.323818953,0.279663109,0.323818953,0.207148456,-0.611033363,-0.530819459,-0.226184878,0.207148456,0.161321942,0.207148456,0.207148456,0.207148456,0.207148456,0,0.206896552,0,0.206896552,-0.206896552,0.206896552,0,0,-0.206896552,-0.206896552,0.01,1
1,0.325651548,0.325651548,-0.043680687,0.325651548,0.165651548,0.325651548,0.325651548,0.325651548,0.325651548,0.325651548,0.048289534,-0.894762857,-0.629835466,-0.570758085,0.048289534,-0.029058532,0.048289534,0.048289534,0.048289534,0.048289534,0,0,0,0.206896552,0,0.206896552,-0.206896552,0,0,-0.206896552,0.01,1
3,0.048289534,-0.894762857,-0.629835466,-0.570758085,0.048289534,-0.029058532,0.048289534,0.048289534,0.048289534,0.048289534,0.325651548,0.325651548,-0.043680687,0.325651548,0.165651548,0.325651548,0.325651548,0.325651548,0.325651548,0.325651548,0,0,0,-0.206896552,0,-0.206896552,0.206896552,0,0,0.206896552,0.01,0
0,0.11716497,0.11716497,-0.700648795,0.11716497,-0.457607461,0.11716497,0.11716497,0.11716497,-0.479412047,0.11716497,0.205411273,-0.504266146,-0.167300873,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0,0,0,-0.206896552,0,0,0,0,0,0.206896552,0.01,1
2,0.205411273,-0.504266146,-0.167300873,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0.205411273,0.11716497,0.11716497,-0.700648795,0.11716497,-0.457607461,0.11716497,0.11716497,0.11716497,-0.479412047,0.11716497,0,0,0,0.206896552,0,0,0,0,0,-0.206896552,0.01,0
0,0.153058188,-0.210578176,-0.222780738,-0.113608479,0.153058188,0.153058188,0.153058188,0.153058188,0.153058188,0.153058188,0.104873131,0.104873131,-0.340016648,0.104873131,-0.123473326,0.104873131,0.104873131,0.104873131,0.104873131,-0.021956137,0,0,0,-0.206896552,0,0,0,0,0,0.206896552,0.01,0.8
2,0.104873131,0.104873131,-0.340016648,0.104873131,-0.123473326,0.104873131,0.104873131,0.104873131,0.104873131,-0.021956137,0.153058188,-0.210578176,-0.222780738,-0.113608479,0.153058188,0.153058188,0.153058188,0.153058188,0.153058188,0.153058188,0,0,0,0.206896552,0,0,0,0,0,-0.206896552,0.01,0.2
1,0.315925573,-0.577078542,-0.167663048,0.206220932,0.315925573,0.054387112,0.315925573,0.315925573,0.315925573,0.315925573,0.16217196,-0.684284733,-0.45782804,-0.486476689,0.16217196,0.061331623,0.16217196,0.16217196,0.16217196,0.16217196,0,0,0,0.206896552,0,0.206896552,-0.206896552,0,0,-0.206896552,0.01,1
3,0.16217196,-0.684284733,-0.45782804,-0.486476689,0.16217196,0.061331623,0.16217196,0.16217196,0.16217196,0.16217196,0.315925573,-0.577078542,-0.167663048,0.206220932,0.315925573,0.054387112,0.315925573,0.315925573,0.315925573,0.315925573,0,0,0,-0.206896552,0,-0.206896552,0.206896552,0,0,0.206896552,0.01,0
0,0.235538731,0.235538731,-0.497337981,-0.047069964,-0.426756351,0.235538731,0.235538731,0.235538731,-0.250813626,0.235538731,0.295739092,0.295739092,-0.416825452,0.295739092,0.053551592,0.295739092,0.295739092,0.295739092,-0.372099221,0.189732024,0,0,0,-0.206896552,0,0,0,0,0,0.206896552,0.01,0.8
2,0.295739092,0.295739092,-0.416825452,0.295739092,0.053551592,0.295739092,0.295739092,0.295739092,-0.372099221,0.189732024,0.235538731,0.235538731,-0.497337981,-0.047069964,-0.426756351,0.235538731,0.235538731,0.235538731,-0.250813626,0.235538731,0,0,0,0.206896552,0,0,0,0,0,-0.206896552,0.01,0.2
1,0.324114062,-0.514231802,-0.245806782,-0.066614414,0.324114062,-0.148017085,0.324114062,0.324114062,0.324114062,0.324114062,0.193764676,-0.625282943,-0.487086388,-0.384013102,0.193764676,0.094426927,0.193764676,0.193764676,0.193764676,0.193764676,0,0,0,0.206896552,0,0.206896552,-0.206896552,0,0,-0.206896552,0.01,1
3,0.193764676,-0.625282943,-0.487086388,-0.384013102,0.193764676,0.094426927,0.193764676,0.193764676,0.193764676,0.193764676,0.324114062,-0.514231802,-0.245806782,-0.066614414,0.324114062,-0.148017085,0.324114062,0.324114062,0.324114062,0.324114062,0,0,0,-0.206896552,0,-0.206896552,0.206896552,0,0,0.206896552,0.01,0
2,0.254737565,0.089789111,-0.281603288,-0.420520167,0.254737565,0.118815234,0.254737565,0.254737565,0.254737565,0.254737565,0.193492669,0.193492669,-0.437931707,-0.106507331,0.056907303,0.193492669,0.193492669,0.193492669,0.112191856,0.193492669,0,-0.206896552,0,0.206896552,0.206896552,0,-0.206896552,0,0.206896552,-0.206896552,0.01,0.7
3,0.193492669,0.193492669,-0.437931707,-0.106507331,0.056907303,0.193492669,0.193492669,0.193492669,0.112191856,0.193492669,0.254737565,0.089789111,-0.281603288,-0.420520167,0.254737565,0.118815234,0.254737565,0.254737565,0.254737565,0.254737565,0,0.206896552,0,-0.206896552,-0.206896552,0,0.206896552,0,-0.206896552,0.206896552,0.01,0.3
0,0.254302712,-0.06712586,-0.45737612,0.019008594,0.254302712,0.195969378,0.254302712,0.254302712,0.254302712,0.254302712,0.330804172,0.330804172,-0.400539111,0.330804172,-0.085862494,0.330804172,0.330804172,0.330804172,0.272088576,0.130804172,0,-0.206896552,0,-0.206896552,0.206896552,-0.206896552,0,0,0.206896552,0.206896552,0.01,0.1
1,0.330804172,0.330804172,-0.400539111,0.330804172,-0.085862494,0.330804172,0.330804172,0.330804172,0.272088576,0.130804172,0.254302712,-0.06712586,-0.45737612,0.019008594,0.254302712,0.195969378,0.254302712,0.254302712,0.254302712,0.254302712,0,0.206896552,0,0.206896552,-0.206896552,0.206896552,0,0,-0.206896552,-0.206896552,0.01,0.9
1,0.336892681,0.336892681,-0.475759387,-0.265022504,-0.097889928,0.336892681,0.336892681,0.336892681,0.248331795,0.336892681,0.297544839,0.02168277,-0.431001571,-0.475724851,0.297544839,0.223274282,0.297544839,0.297544839,0.297544839,0.297544839,0,0.206896552,0,0,-0.206896552,0.206896552,0,0,-0.206896552,0,0.01,0.4
2,0.297544839,0.02168277,-0.431001571,-0.475724851,0.297544839,0.223274282,0.297544839,0.297544839,0.297544839,0.297544839,0.336892681,0.336892681,-0.475759387,-0.265022504,-0.097889928,0.336892681,0.336892681,0.336892681,0.248331795,0.336892681,0,-0.206896552,0,0,0.206896552,-0.206896552,0,0,0.206896552,0,0.01,0.6
0,0.142163209,-0.395150224,-0.58665035,0.142163209,0.142163209,0.142163209,0.142163209,0.142163209,0.081557148,-0.364071205,0.247108661,-0.616527702,-0.308866182,-0.438605624,0.247108661,0.128765466,0.247108661,0.247108661,0.247108661,0.247108661,0,-0.206896552,0,0,0.206896552,0,-0.206896552,0,0.206896552,0,0.01,0.7
3,0.247108661,-0.616527702,-0.308866182,-0.438605624,0.247108661,0.128765466,0.247108661,0.247108661,0.247108661,0.247108661,0.142163209,-0.395150224,-0.58665035,0.142163209,0.142163209,0.142163209,0.142163209,0.142163209,0.081557148,-0.364071205,0,0.206896552,0,0,-0.206896552,0,0.206896552,0,-0.206896552,0,0.01,0.3
0,0.31460663,-0.48539337,-0.523662163,-0.133154564,-0.342009785,0.31460663,0.31460663,0.31460663,-0.350898596,0.31460663,0.407954284,-0.415575128,-0.385014466,0.407954284,0.200782969,0.407954284,0.407954284,0.407954284,-0.232568592,0.313994553,0,0,0,-0.206896552,0,0,0,0,0,0.206896552,0.01,0.1
2,0.407954284,-0.415575128,-0.385014466,0.407954284,0.200782969,0.407954284,0.407954284,0.407954284,-0.232568592,0.313994553,0.31460663,-0.48539337,-0.523662163,-0.133154564,-0.342009785,0.31460663,0.31460663,0.31460663,-0.350898596,0.31460663,0,0,0,0.206896552,0,0,0,0,0,-0.206896552,0.01,0.9
1,0.355489525,-0.481893653,-0.392658623,0.254223702,0.355489525,0.355489525,0.355489525,0.355489525,0.355489525,0.27083344,0.230832204,-0.615171695,-0.496440524,-0.452094626,0.139923113,0.145604931,0.230832204,0.230832204,0.230832204,0.230832204,0,0,0,0.206896552,0,0.206896552,-0.206896552,0,0,-0.206896552,0.01,0.5
3,0.230832204,-0.615171695,-0.496440524,-0.452094626,0.139923113,0.145604931,0.230832204,0.230832204,0.230832204,0.230832204,0.355489525,-0.481893653,-0.392658623,0.254223702,0.355489525,0.355489525,0.355489525,0.355489525,0.355489525,0.27083344,0,0,0,-0.206896552,0,-0.206896552,0.206896552,0,0,0.206896552,0.01,0.5
0,0.22975838,0.03928219,-0.594012111,-0.27024162,0.22975838,0.22975838,-0.151194,0.22975838,0.22975838,-0.240678638,0.324433102,0.324433102,-0.446058701,0.324433102,0.200976312,0.324433102,0.324433102,0.324433102,0.259916973,0.324433102,0,-0.206896552,0,0,0.206896552,0,-0.206896552,0,0.206896552,0,0.01,0.5
3,0.324433102,0.324433102,-0.446058701,0.324433102,0.200976312,0.324433102,0.324433102,0.324433102,0.259916973,0.324433102,0.22975838,0.03928219,-0.594012111,-0.27024162,0.22975838,0.22975838,-0.151194,0.22975838,0.22975838,-0.240678638,0,0.206896552,0,0,-0.206896552,0,0.206896552,0,-0.206896552,0,0.01,0.5
